"agency_cd","site_no","station_nm","site_tp_cd","dec_lat_va","dec_long_va","coord_acy_cd","dec_coord_datum_cd","alt_va","alt_acy_va","alt_datum_cd","huc_cd","data_type_cd","parm_cd","stat_cd","ts_id","loc_web_ds","medium_grp_cd","parm_grp_cd","srs_id","access_cd","begin_date","end_date","count_nu"
"USGS","03010830","TWO MILE CREEK AT NORTH OLEAN NY","ST",42.0939539,-78.4455759,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1970-09-29,1970-09-29,1
"USGS","03010835","TWO MILE CREEK AT STATE HIGHWAY 17 AT OLEAN NY","ST",42.0770092,-78.4691877,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1970-09-29,1970-09-29,1
"USGS","03010840","FOURMILE CREEK AT ALLEGANY NY","ST",42.07395349,-78.4977999,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-19,1967-09-19,1
"USGS","03010880","NINEMILE CREEK AT VANDALIA NY","ST",42.10416667,-78.5802778,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-19,1967-09-19,1
"USGS","03010885","CHIPMUNK CREEK NEAR KNAPP CREEK NY","ST",42.0153418,-78.5305787,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-08-16,1967-08-16,1
"USGS","03010892","CHIPMUNK CREEK TRIBUTARY AT CHIPMUNK NY","ST",42.06811945,-78.5864145,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-10,1967-09-10,1
"USGS","03010896","CHIPMUNK CREEK NEAR SOUTH VANDALIA NY","ST",42.0847861,-78.5955816,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-05-23,1967-09-19,3
"USGS","03010960","TUNUNGWANT CREEK AT LIMESTON NY","ST",42.02339665,-78.6322496,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1953-04-15,1967-09-19,5
"USGS","03010970","GREAT VALLEY CREEK AT ELLICOTTVILLE NY","ST",42.2733973,-78.66975138,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-20,1967-09-20,1
"USGS","03010972","FORKS CREEK AT GREAT VALLEY NY","ST",42.22645325,-78.6308612,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-20,1967-09-20,1
"USGS","03010975","GREAT VALLEY CREEK AT GREAT VALLEY NY","ST",42.21617538,-78.63641699,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-20,1967-09-20,1
"USGS","03010985","WRIGHTS CREEK AT PETH NY","ST",42.1978418,-78.6511397,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-20,1967-09-20,1
"USGS","03011000","GREAT VALLEY CREEK NEAR SALAMANCA NY","ST",42.17444444,-78.6908333,"S","NAD83",1393.42,0.01,"NGVD29","05010001","dv","00060","00003","105518",NA,"wat",NA,"1645423","0",1951-10-01,1968-09-29,6209
"USGS","03011000","GREAT VALLEY CREEK NEAR SALAMANCA NY","ST",42.17444444,-78.6908333,"S","NAD83",1393.42,0.01,"NGVD29","05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1953-04-15,1967-09-20,3
"USGS","03011020","ALLEGHENY RIVER AT SALAMANCA NY","ST",42.1568333,-78.7155556,"1","NAD83",1357.49,0.01,"NAVD88","05010001","dv","00060","00003","105519",NA,"wat",NA,"1645423","0",1903-09-04,2023-10-06,43863
"USGS","03011020","ALLEGHENY RIVER AT SALAMANCA NY","ST",42.1568333,-78.7155556,"1","NAD83",1357.49,0.01,"NAVD88","05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-07-05,1972-06-25,4
"USGS","03011020","ALLEGHENY RIVER AT SALAMANCA NY","ST",42.1568333,-78.7155556,"1","NAD83",1357.49,0.01,"NAVD88","05010001","uv","00060",NA,"107522",NA,"wat",NA,"1645423","0",1990-10-01,2023-10-07,12059
"USGS","03011025","LITTLE VALLEY CREEK AT LITTLE VALLEY NY","ST",42.25617405,-78.80420069,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-26,1968-08-14,2
"USGS","03011035","LITTLE VALLEY CREEK AT SALAMANCA NY","ST",42.1761111,-78.7483333,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-26,1967-09-26,1
"USGS","03011500","ALLEGHENY RIVER AT RED HOUSE NY","ST",42.1138611,-78.8041944,"1","NAD83",1327.68,0.01,"NGVD29","05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1953-04-15,1965-07-14,15
"USGS","03011525","COLD SPRING CREEK NEAR EAST RANDOLPH NY","ST",42.14867245,-78.905593,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-20,1967-09-20,1
"USGS","03011530","COLD SPRING CREEK NEAR STEAMBURG NY","ST",42.1064503,-78.8792034,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-06-14,1967-06-14,1
"USGS","03011548","QUAKER RUN NEAR QUAKER RUN AREA NY","ST",42.03339455,-78.861703,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-05-24,1967-09-20,3
"USGS","03011550","QUAKER RUN NEAR QUAKER BRIDGE, NY","ST",42.0517278,-78.8761479,"S","NAD83",NA,NA,NA,"05010001","dv","00060","00003","105523",NA,"wat",NA,"1645423","0",1963-05-01,1964-09-29,366
"USGS","03011565","BONE RUN NEAR ONOVILLE NY","ST",42.0511711,-78.978096,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-20,1967-09-20,1
"USGS","03012830","CONEWANGO CREEK AT DEXTER CORNERS NY","ST",42.3564497,-79.002816,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-18,1967-09-18,1
"USGS","03012834","CONEWANGO CRK BELOW SOUTH DAYTON, N.Y.","ST",42.33672706,-79.04087269,"S","NAD83",NA,NA,NA,"05010002","dv","00060","00003","105525",NA,"wat",NA,"1645423","0",1975-08-01,1977-09-29,610
"USGS","03012835","CONEWANGO CREEK NEAR SOUTH DAYTON NY","ST",42.3272825,-79.0492063,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-18,1967-09-18,1
"USGS","03012840","WEST BRANCH CONEWANGO CREEK AT BALCOM NY","ST",42.37505979,-79.0903176,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-18,1967-09-18,1
"USGS","03012845","NORTH BRANCH CONEWANGO CREEK NEAR BALCOM NY","ST",42.37450447,-79.0703172,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-18,1967-09-18,1
"USGS","03012855","MUD CREEK NEAR LEON NY","ST",42.26783829,-79.032818,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-18,1967-09-18,1
"USGS","03012890","CLEAR CREEK AT CLEAR CREEK NY","ST",42.21783787,-79.0600414,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-18,1967-09-18,1
"USGS","03012935","ELM CREEK AT EAST RANDOLPH NY","ST",42.1692276,-78.9514277,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-20,1967-09-20,1
"USGS","03012950","LITTLE CONEWANGO CREEK NEAR RANDOLPH NY","ST",42.1733939,-78.9858732,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1952-08-19,1967-09-20,3
"USGS","03013000","CONEWANGO CREEK AT WATERBORO NY","ST",42.1708333,-79.0691667,"S","NAD83",1255.3,0.01,"NGVD29","05010002","dv","00060","00003","105526",NA,"wat",NA,"1645423","0",1938-09-23,1993-09-29,20096
"USGS","03013000","CONEWANGO CREEK AT WATERBORO NY","ST",42.1708333,-79.0691667,"S","NAD83",1255.3,0.01,"NGVD29","05010002","qw","00060",NA,"0",NA,"oth","PHY","1645423","0",1968-10-23,1969-09-22,12
"USGS","03013000","CONEWANGO CREEK AT WATERBORO NY","ST",42.1708333,-79.0691667,"S","NAD83",1255.3,0.01,"NGVD29","05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1965-10-14,1972-09-19,84
"USGS","03013000","CONEWANGO CREEK AT WATERBORO NY","ST",42.1708333,-79.0691667,"S","NAD83",1255.3,0.01,"NGVD29","05010002","uv","00060",NA,"221322",NA,"wat",NA,"1645423","0",1990-10-01,1993-09-30,1095
"USGS","03013015","MUD CREEK AT CLARK NY","ST",42.12839258,-79.1047659,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1952-08-20,1967-09-19,2
"USGS","03013050","CASSADAGA CREEK AT KABOB NY","ST",42.2842248,-79.3156009,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-19,1967-09-19,1
"USGS","03013060","BEAR LAKE OUTLET AT STOCKTON NY","ST",42.3156135,-79.3589344,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-19,1967-09-19,1
"USGS","03013070","MILL CREEK AT SINCLAIRVILLE NY","ST",42.2625,-79.2633333,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-19,1967-09-19,1
"USGS","03013075","MILL CREEK AT REDBIRD NY","ST",42.23144707,-79.29421268,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-19,1967-09-19,1
"USGS","03013200","CASSADAGA CREEK AT ROSS MILLS, N.Y.","ST",42.15527778,-79.2233333,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1952-05-16,1967-09-19,3
"USGS","03013740","DEWITTVILLE CREEK AT DEWITTVILLE NY","ST",42.2392246,-79.4431023,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-26,1967-09-26,1
"USGS","03013770","PRENDERGAST CREEK NEAR CHAUTAUQUA NY","ST",42.18866859,-79.45254759,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1952-05-16,1967-09-18,5
"USGS","03013800","BALL CREEK AT STOW NY","ST",42.1536111,-79.4072222,"S","NAD83",1300,10,"NGVD29","05010002","dv","00060","00003","105527",NA,"wat",NA,"1645423","0",1973-10-01,1974-09-29,364
"USGS","03013820","BEMUS CREEK AT BEMUS POINT NY","ST",42.1539463,-79.38227009,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-26,1967-09-26,1
"USGS","03013880","GOOSE CREEK AT ASHVILLE NY","ST",42.0945015,-79.3733822,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-18,1967-09-18,1
"USGS","03014500","CHADAKOIN RIVER AT FALCONER NY","ST",42.11263889,-79.20363889,"1","NAD83",1255.88,0.01,"NAVD88","05010002","dv","00060","00003","105529",NA,"wat",NA,"1645423","0",1934-10-28,2023-10-06,32486
"USGS","03014500","CHADAKOIN RIVER AT FALCONER NY","ST",42.11263889,-79.20363889,"1","NAD83",1255.88,0.01,"NAVD88","05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1952-05-17,1967-09-25,7
"USGS","03014500","CHADAKOIN RIVER AT FALCONER NY","ST",42.11263889,-79.20363889,"1","NAD83",1255.88,0.01,"NAVD88","05010002","uv","00060",NA,"107527",NA,"wat",NA,"1645423","0",1990-10-01,2023-10-07,12059
"USGS","03014620","STILLWATER CREEK AT BUSTI NY","ST",42.0320018,-79.2806055,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-18,1967-09-18,1
"USGS","03014670","CONEWANGO CREEK AT FENTONVILLE NY","ST",42.02311387,-79.1597692,"S","NAD83",NA,NA,NA,"05010002","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1971-03-17,1971-03-17,1
"USGS","03015330","BROKENSTRAW CREEK AT CLYMER NY","ST",42.00977699,-79.6164394,"S","NAD83",NA,NA,NA,"05010001","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-05-25,1967-09-19,3
"USGS","04213305","TWENTY MILE CREEK AT SOUTH RIPLEY NY","ST",42.2042239,-79.70199139,"S","NAD83",NA,NA,NA,"04120101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-19,1967-09-19,1
"USGS","04213315","CHAUTAUQUA CREEK ABOVE WESTFIELD NY","ST",42.30866898,-79.5772693,"S","NAD83",NA,NA,NA,"04120101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-19,1967-09-19,1
"USGS","04213318","CHAUTAUQUA CREEK AT WESTFIELD NY","ST",42.3167245,-79.578936,"S","NAD83",NA,NA,NA,"04120101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1971-08-11,1971-08-11,1
"USGS","04213319","CHAUTAUQUA CREEK BELOW WESTFIELD NY","ST",42.33080556,-79.5899167,"1","NAD83",613.62,0.22,"NAVD88","04120101","dv","00060","00003","245363",NA,"wat",NA,"1645423","0",2017-08-09,2023-10-07,2251
"USGS","04213319","CHAUTAUQUA CREEK BELOW WESTFIELD NY","ST",42.33080556,-79.5899167,"1","NAD83",613.62,0.22,"NAVD88","04120101","uv","00060",NA,"213692",NA,"wat",NA,"1645423","0",2017-08-08,2023-10-07,2251
"USGS","04213330","BOURNES CREEK AT WESTFIELD NY","ST",42.34116889,-79.5439361,"S","NAD83",NA,NA,NA,"04120101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-08-24,1967-08-24,1
"USGS","04213333","BOURNES CREEK NEAR WESTFIELD NY","ST",42.3570022,-79.5511585,"S","NAD83",NA,NA,NA,"04120101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-08-24,1967-08-24,1
"USGS","04213340","LAKE ERIE TRIBUTARY NEAR WEST PORTLAND NY","ST",42.37089098,-79.5053249,"S","NAD83",NA,NA,NA,"04120101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-19,1967-09-19,1
"USGS","04213360","SLIPPERY ROCK CREEK AT BROCTON NY","ST",42.3903354,-79.4353238,"S","NAD83",NA,NA,NA,"04120101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-08-24,1967-08-24,1
"USGS","04213365","LITTLE CANADAWAY CREEK AT LAMBERTON NY","ST",42.4117243,-79.3961564,"S","NAD83",NA,NA,NA,"04120101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-05-23,1967-08-24,3
"USGS","04213368","LITTLE CANADAWAY CREEK AT VANBUREN POINT NY","ST",42.43450199,-79.4206012,"S","NAD83",NA,NA,NA,"04120101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-06-05,1967-08-24,2
"USGS","04213374","CANADAWAY CREEK NEAR FREDONIA NY","ST",42.4033911,-79.304766,"S","NAD83",NA,NA,NA,"04120101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-09,1967-09-09,1
"USGS","04213376","CANADAWAY CREEK AT FREDONIA NY","ST",42.45063889,-79.3504444,"1","NAD83",637.01,0.01,"NAVD88","04120101","dv","00060","00003","225685",NA,"wat",NA,"1645423","0",2017-08-10,2023-10-06,2249
"USGS","04213376","CANADAWAY CREEK AT FREDONIA NY","ST",42.45063889,-79.3504444,"1","NAD83",637.01,0.01,"NAVD88","04120101","uv","00060",NA,"225684",NA,"wat",NA,"1645423","0",2017-08-10,2023-10-07,2249
"USGS","04213378","CANADAWAY CREEK AT DUNKIRK NY","ST",42.475613,-79.365322,"S","NAD83",NA,NA,NA,"04120101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1987-10-01,1988-06-27,8
"USGS","04213390","SILVER CREEK NEAR SMITH MILLS NY","ST",42.4578373,-79.1017055,"S","NAD83",NA,NA,NA,"04120101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-19,1967-09-19,1
"USGS","04213394","SILVER CREEK AT US ROUTE 20 AT SILVER CREEK NY","ST",42.54391667,-79.1646667,"1","NAD83",576.85,0.01,"NAVD88","04120101","dv","00060","00003","249714",NA,"wat",NA,"1645423","0",2017-09-21,2023-10-06,2207
"USGS","04213394","SILVER CREEK AT US ROUTE 20 AT SILVER CREEK NY","ST",42.54391667,-79.1646667,"1","NAD83",576.85,0.01,"NAVD88","04120101","uv","00060",NA,"222749",NA,"wat",NA,"1645423","0",2017-09-20,2023-10-07,2208
"USGS","04213401","WALNUT CREEK AT US ROUTE 20 AT SILVER CREEK NY","ST",42.5383611,-79.1689722,"S","NAD83",587.55,0.08,"NAVD88","04120101","dv","00060","00003","252597",NA,"wat",NA,"1645423","0",2017-09-20,2023-10-06,2208
"USGS","04213401","WALNUT CREEK AT US ROUTE 20 AT SILVER CREEK NY","ST",42.5383611,-79.1689722,"S","NAD83",587.55,0.08,"NAVD88","04120101","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1967-09-19,1967-09-19,1
"USGS","04213401","WALNUT CREEK AT US ROUTE 20 AT SILVER CREEK NY","ST",42.5383611,-79.1689722,"S","NAD83",587.55,0.08,"NAVD88","04120101","uv","00060",NA,"222751",NA,"wat",NA,"1645423","0",2017-09-19,2023-10-07,2209
"USGS","04213405","CATTARAUGUS CREEK AT ARCADE NY","ST",42.5353401,-78.4200181,"S","NAD83",NA,NA,NA,"04120102","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1963-04-17,1963-07-02,3
"USGS","04213410","CATTARAUGUS CR NR ARCADE NY","ST",42.53694444,-78.4575,"S","NAD83",1393.2,0.01,"NGVD29","04120102","dv","00060","00003","105531",NA,"wat",NA,"1645423","0",1963-03-01,1968-06-30,1949
"USGS","04213410","CATTARAUGUS CR NR ARCADE NY","ST",42.53694444,-78.4575,"S","NAD83",1393.2,0.01,"NGVD29","04120102","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1963-03-20,1964-03-05,5
"USGS","04213413","HOSMER BROOK AT SARDINIA NY","ST",42.52784005,-78.5247437,"S","NAD83",NA,NA,NA,"04120102","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1963-07-04,1964-09-08,4
"USGS","04213420","ELTON CREEK AT THE FORKS NY","ST",42.51805556,-78.51638889,"S","NAD83",NA,NA,NA,"04120102","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1963-03-20,1972-06-19,7
"USGS","04213440","FRANKS CREEK NEAR WEST VALLEY NY","ST",42.4497222,-78.6486111,"S","NAD83",1340,10,"NGVD29","04120102","dv","00060","00003","105532",NA,"wat",NA,"1645423","0",1975-12-01,1979-09-29,1399
"USGS","04213442","FRANKS C TRIB. NO 2 TO TRIB NO 4 NR. W. VALLEY","ST",42.44950696,-78.65002608,"S","NAD83",NA,NA,NA,"04120102","dv","00060","00003","105534",NA,"wat",NA,"1645423","0",1975-12-01,1977-03-16,463
"USGS","04213450","BUTTERMILK CREEK NEAR SPRINGVILLE NY","ST",42.4725,-78.6661111,"S","NAD83",1140,10,"NGVD29","04120102","dv","00060","00003","105536",NA,"wat",NA,"1645423","0",1961-10-01,1968-09-29,2534
"USGS","04213450","BUTTERMILK CREEK NEAR SPRINGVILLE NY","ST",42.4725,-78.6661111,"S","NAD83",1140,10,"NGVD29","04120102","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1962-05-18,1963-07-04,6
"USGS","04213470","CATTARAUGUS CREEK NEAR ZOAR NY","ST",42.4561728,-78.812809,"S","NAD83",NA,NA,NA,"04120102","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1963-04-17,1963-07-05,3
"USGS","04213490","SOUTH BRANCH CATTARAUGUS CR NR OTTO NY","ST",42.365,-78.8008333,"S","NAD83",NA,NA,NA,"04120102","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1963-04-17,1972-06-19,7
"USGS","04213492","SOUTH BRANCH CATTARAUGUS CR NR CATTARAUGUS NY","ST",42.3408333,-78.8491667,"S","NAD83",1190,10,"NGVD29","04120102","dv","00060","00003","105537",NA,"wat",NA,"1645423","0",1979-10-01,1981-11-02,764
"USGS","04213500","CATTARAUGUS CREEK AT GOWANDA NY","ST",42.46344444,-78.9345278,"1","NAD83",738.36,0.01,"NAVD88","04120102","dv","00060","00003","105544",NA,"wat",NA,"1645423","0",1939-11-09,2023-10-06,30099
"USGS","04213500","CATTARAUGUS CREEK AT GOWANDA NY","ST",42.46344444,-78.9345278,"1","NAD83",738.36,0.01,"NAVD88","04120102","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1956-08-13,2020-03-02,7
"USGS","04213500","CATTARAUGUS CREEK AT GOWANDA NY","ST",42.46344444,-78.9345278,"1","NAD83",738.36,0.01,"NAVD88","04120102","uv","00060",NA,"107533",NA,"wat",NA,"1645423","0",1990-10-01,2023-10-07,12059
"USGS","04213508","THATCHER BROOK AT GOWANDA NY","ST",42.45352778,-78.9415556,"1","NAD83",785.39,0.12,"NAVD88","04120102","dv","00060","00003","291669",NA,"wat",NA,"1645423","0",2021-06-15,2023-10-06,844
"USGS","04213508","THATCHER BROOK AT GOWANDA NY","ST",42.45352778,-78.9415556,"1","NAD83",785.39,0.12,"NAVD88","04120102","uv","00060",NA,"291552",NA,"wat",NA,"1645423","0",2021-06-14,2023-10-07,845
"USGS","04214000","CATTARAUGUS CREEK AT VERSAILLES NY","ST",42.52352778,-78.9899444,"1","NAD83",NA,NA,NA,"04120102","dv","00060","00003","105554",NA,"wat",NA,"1645423","0",1915-10-01,1923-09-29,2921
"USGS","04214010","CLEAR CREEK NEAR IROQUOIS NY","ST",42.54277778,-79.0152778,"S","NAD83",NA,NA,NA,"04120102","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1963-04-17,1972-06-08,6
"USGS","04214020","CATTARAUGUS CREEK AT IRVING NY","ST",42.57005886,-79.11226129,"S","NAD83",NA,NA,NA,"04120102","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1987-04-16,1988-11-17,17
"USGS","04214030","MUDDY CREEK NEAR FARNHAM NY","ST",42.615,-79.08138889,"S","NAD83",NA,NA,NA,"04120103","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1970-07-28,1972-06-08,3
"USGS","04214040","DELAWARE CREEK NEAR ANGOLA NY","ST",42.62944444,-79.05388889,"S","NAD83",NA,NA,NA,"04120103","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1963-07-02,1972-06-08,4
"USGS","04214060","BIG SISTER CREEK AT EVANS CENTER NY","ST",42.65713889,-79.0355,"1","NAD83",591.72,0.01,"NAVD88","04120103","dv","00060","00003","252700",NA,"wat",NA,"1645423","0",2017-09-23,2023-10-06,2204
"USGS","04214060","BIG SISTER CREEK AT EVANS CENTER NY","ST",42.65713889,-79.0355,"1","NAD83",591.72,0.01,"NAVD88","04120103","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1963-07-02,1972-06-08,4
"USGS","04214060","BIG SISTER CREEK AT EVANS CENTER NY","ST",42.65713889,-79.0355,"1","NAD83",591.72,0.01,"NAVD88","04120103","uv","00060",NA,"222752",NA,"wat",NA,"1645423","0",2017-09-22,2023-10-07,2206
"USGS","04214200","EIGHTEENMILE CREEK AT NORTH BOSTON NY","ST",42.6846111,-78.7778611,"1","NAD83",807.87,0.01,"NGVD29","04120103","dv","00060","00003","105555",NA,"wat",NA,"1645423","0",1963-03-01,1968-09-29,2040
"USGS","04214200","EIGHTEENMILE CREEK AT NORTH BOSTON NY","ST",42.6846111,-78.7778611,"1","NAD83",807.87,0.01,"NGVD29","04120103","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1963-05-07,1964-04-16,4
"USGS","0421422210","EIGHTEENMILE CREEK AT HAMBURG NY","ST",42.70655556,-78.84925,"1","NAD83",741.37,0.01,"NAVD88","04120103","dv","00060","00003","253788",NA,"wat",NA,"1645423","0",2017-09-22,2023-10-06,2206
"USGS","0421422210","EIGHTEENMILE CREEK AT HAMBURG NY","ST",42.70655556,-78.84925,"1","NAD83",741.37,0.01,"NAVD88","04120103","uv","00060",NA,"222753",NA,"wat",NA,"1645423","0",2017-09-21,2023-10-07,2207
"USGS","04214230","S BR EIGHTEENMILE CREEK AT EDEN VALLEY NY","ST",42.6761111,-78.8736111,"S","NAD83",NA,NA,NA,"04120103","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1963-05-07,1972-06-08,5
"USGS","04214231","S BR EIGHTEENMILE CR AT BLEY RD AT EDEN VALLEY","ST",42.68027778,-78.8786944,"1","NAD83",734.14,0.01,"NAVD88","04120103","dv","00060","00003","253794",NA,"wat",NA,"1645423","0",2017-09-20,2023-10-06,2207
"USGS","04214231","S BR EIGHTEENMILE CR AT BLEY RD AT EDEN VALLEY","ST",42.68027778,-78.8786944,"1","NAD83",734.14,0.01,"NAVD88","04120103","uv","00060",NA,"222754",NA,"wat",NA,"1645423","0",2017-09-19,2023-10-07,2209
"USGS","04214240","EIGHTEENMILE C AT HIGHLAND-ON-THE-LAKE NY","ST",42.7122811,-78.9664255,"S","NAD83",NA,NA,NA,"04120103","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1963-05-07,1963-07-02,2
"USGS","04214250","SMOKE CREEK AT LACKAWANNA NY","ST",42.8225,-78.8025,"S","NAD83",NA,NA,NA,"04120103","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1963-07-02,1972-06-07,3
"USGS","04214260","SOUTH BRANCH SMOKE CREEK AT LACKAWANNA NY","ST",42.8047222,-78.8102778,"S","NAD83",NA,NA,NA,"04120103","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1970-07-27,1970-07-27,1
"USGS","04214369","BEAVER MEADOW CREEK AT JAVA VILLAGE NY","ST",42.6720055,-78.4358526,"S","NAD83",NA,NA,NA,"04120103","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1963-07-04,1963-07-04,1
"USGS","04214400","BUFFALO CREEK NEAR WALES HOLLOW NY","ST",42.7483333,-78.5083333,"S","NAD83",NA,NA,NA,"04120103","dv","00060","00003","105556",NA,"wat",NA,"1645423","0",1963-03-01,1968-09-29,2040
"USGS","04214400","BUFFALO CREEK NEAR WALES HOLLOW NY","ST",42.7483333,-78.5083333,"S","NAD83",NA,NA,NA,"04120103","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1963-05-08,1963-07-02,2
"USGS","04214410","HUNTER CREEK AT COLEGRAVE NY","ST",42.73638889,-78.5483333,"S","NAD83",NA,NA,NA,"04120103","qw","00060",NA,"0",NA,"wat","PHY","1645423","0",1970-07-28,1972-06-19,3
